student_id,first_name,last_name,date_of_birth,nationality,domicile,programme_code,programme_name,enrolment_status,fee_status,enrolment_date,expected_end_date
SRS07933,Alexander,Ross,1999-09-17,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2024-09-19,2028-06-30
SRS07934,Matthew,Singh,1999-12-08,GBR,England,BA_HIST,BA History,Withdrawn,Home,2023-09-18,2027-06-30
SRS07935,Fatima,Johnson,1998-02-27,GBR,England,BA_ENG,BA English Literature,Active,Home,2024-09-24,2028-06-30
SRS07936,Rosa,Roberts,1996-01-02,CHN,Overseas,BA_HIST,BA History,Active,Overseas,2025-09-24,2029-06-30
SRS07937,Ella,Singh,2002-10-21,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2023-09-20,2026-06-30
SRS07938,Freya,Jama,1995-01-15,GBR,England,MBA,MBA Business Administration,Active,Home,2024-09-25,2027-06-30
SRS07939,Jack,Yip,2003-12-14,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-26,2029-06-30
SRS07940,Claudia,Murphy,1994-05-29,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2024-09-22,2027-06-30
SRS07941,Tariq,Reid,1996-11-09,GBR,England,BA_ENG,BA English Literature,Active,Home,2023-09-26,2026-06-30
SRS07942,Ava,Evans,1995-03-09,DEU,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2022-09-28,2025-06-30
SRS07943,Fatima,Mohamed,2005-05-04,CHN,Overseas,BA_HIST,BA History,Active,Overseas,2024-09-23,2027-06-30
SRS07944,Bethany,Patel,2002-11-20,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-21,2026-06-30
SRS07945,Dylan,Cox,1998-12-23,GBR,England,BA_HIST,BA History,Active,Home,2022-09-30,2026-06-30
SRS07946,William,Mohamed,2003-03-06,GBR,England,MBA,MBA Business Administration,Deferred,Home,2024-09-23,2027-06-30
SRS07947,Ibrahim,Turner,1990-06-07,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2023-09-19,2026-06-30
SRS07948,Owen,Ahmed,1996-03-20,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-19,2029-06-30
SRS07949,Kieran,Toure,1997-03-02,CHN,Overseas,BA_HIST,BA History,Deferred,Overseas,2022-09-20,2025-06-30
SRS07950,Mia,Rahman,1994-10-03,USA,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2023-09-20,2027-06-30
SRS07951,Connor,Martin,2006-08-01,GBR,Wales,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-19,2025-06-30
SRS07952,Aiden,Jama,2007-06-13,ITA,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2023-09-29,2027-06-30
SRS07953,Owen,Svensson,2005-01-25,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-22,2025-06-30
SRS07954,Freddie,Esposito,2003-03-26,GBR,Scotland,BSC_MATHS,BSc Mathematics,Deferred,Home,2023-09-19,2027-06-30
SRS07955,Clara,Watson,1994-02-09,IND,Overseas,BA_ENG,BA English Literature,Deferred,Overseas,2025-09-16,2028-06-30
SRS07956,Oscar,Brown,2007-09-30,GBR,England,BSC_BUS,BSc Business Management,Suspended,Home,2023-09-28,2026-06-30
SRS07957,Madeleine,Bah,2005-06-14,USA,Overseas,BSC_PSYCH,BSc Psychology,Suspended,Overseas,2022-09-16,2026-06-30
SRS07958,Charlotte,Price,1997-10-11,GBR,England,BA_ENG,BA English Literature,Active,Home,2024-09-19,2027-06-30
SRS07959,Sophia,Ahmed,1993-11-30,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-28,2025-06-30
SRS07960,Jacob,Mitchell,2001-07-07,,Scotland,BSC_MATHS,BSc Mathematics,Active,Home,2022-09-15,2026-06-30
SRS07961,Emily,Gupta,2000-07-07,GBR,England,MBA,MBA Business Administration,Active,Home,2024-09-18,2027-06-30
SRS07962,Felix,Cox,2002-07-07,ZWE,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2022-09-27,2026-06-30
SRS07963,Callum,Turner,2005-07-25,DEU,Overseas,BA_HIST,BA History,Withdrawn,Overseas,2025-09-30,2029-06-30
SRS07964,Alfie,Morgan,1994-12-28,CHN,Overseas,BSC_MATHS,BSc Mathematics,Deferred,Overseas,2025-09-25,2028-06-30
SRS07965,Ethan,Rahman,1997-07-02,ITA,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2023-09-19,2026-06-30
SRS07966,Jacob,Patel,2000-03-30,ZWE,Overseas,MBA,MBA Business Administration,Active,Overseas,2023-09-27,2026-06-30
SRS07967,Clara,Petersen,1994-06-12,GBR,England,MBA,MBA Business Administration,Active,Home,2023-09-30,2027-06-30
SRS07968,Poppy,Robinson,1995-07-26,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2025-09-21,2028-06-30
SRS07969,Dominic,Williams,2007-11-26,,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-24,2028-06-30
SRS07970,Anna,Howard,2001-06-17,GBR,Scotland,BSC_COMPSCI,BSc Computer Science,Active,Home,2023-09-18,2026-06-30
SRS07971,Alfie,Chen,1992-03-18,GBR,England,BSC_NURS,BSc Nursing,Withdrawn,Home,2025-09-25,2029-06-30
SRS07972,Sophie,Larsen,1994-12-19,MYS,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2025-09-20,2029-06-30
SRS07973,Poppy,Sharma,1995-07-11,IND,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2023-09-15,2026-06-30
SRS07974,Mia,Romano,1990-06-11,MYS,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2024-09-22,2027-06-30
SRS07975,Jasmine,O'Sullivan,2000-10-18,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-17,2029-06-30
SRS07976,Niamh,Islam,1995-03-20,GBR,England,MBA,MBA Business Administration,Active,Home,2025-09-24,2028-06-30
SRS07977,Finn,Chan,1996-03-21,ITA,Overseas,BSC_MATHS,BSc Mathematics,Withdrawn,Overseas,2023-09-21,2026-06-30
SRS07978,Oscar,Esposito,1997-08-20,,Scotland,BSC_NURS,BSc Nursing,Deferred,Home,2022-09-28,2025-06-30
SRS07979,Siobhan,Holm,1995-07-30,GBR,England,BA_ENG,BA English Literature,Active,Home,2022-09-17,2026-06-30
SRS07980,Luke,Berg,2004-02-10,GBR,England,BA_ENG,BA English Literature,Suspended,Home,2022-09-18,2026-06-30
SRS07981,Amelia,Mensah,2005-03-27,,England,BSC_NURS,BSc Nursing,Active,Home,2025-09-24,2028-06-30
SRS07982,Kai,Larsen,1994-09-02,GBR,England,BA_HIST,BA History,Deferred,Home,2024-09-25,2028-06-30
SRS07983,Aoife,Hussain,1991-02-18,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2023-09-29,2027-06-30
SRS07984,Verity,Okafor,1994-01-21,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2024-09-21,2028-06-30
SRS07985,Roisin,Diallo,1995-02-28,GBR,England,MBA,MBA Business Administration,Active,Home,2025-09-15,2029-06-30
SRS07986,Oscar,Yip,1999-06-29,MYS,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2022-09-23,2025-06-30
SRS07987,Kieran,Toure,1996-12-16,GBR,Northern Ireland,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-16,2026-06-30
SRS07988,Ava,Taylor,1992-04-11,CHN,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2023-09-21,2026-06-30
SRS07989,Pippa,Brown,1994-01-04,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2023-09-27,2027-06-30
SRS07990,Aiden,Murphy,1993-06-03,GBR,England,MBA,MBA Business Administration,Active,Home,2023-09-27,2026-06-30
SRS07991,Connor,Osei,1996-07-29,GBR,Scotland,BSC_PSYCH,BSc Psychology,Active,Home,2024-09-17,2028-06-30
SRS07992,Benjamin,Yusuf,2007-01-02,IRN,Overseas,MBA,MBA Business Administration,Active,Overseas,2022-09-27,2025-06-30
SRS07993,William,Petersen,2000-09-01,,Scotland,BSC_COMPSCI,BSc Computer Science,Active,Home,2023-09-30,2027-06-30
SRS07994,William,Collins,1995-09-08,CHN,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2025-09-16,2028-06-30
SRS07995,Amelia,Ferrari,1990-06-27,IND,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2023-09-22,2027-06-30
SRS07996,Alfie,Ferrari,2004-03-17,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2022-09-22,2026-06-30
SRS07997,Chloe,Hussein,2002-10-14,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-23,2028-06-30
SRS07998,Alice,Jackson,2002-01-31,IND,Overseas,BA_ENG,BA English Literature,Active,Overseas,2022-09-22,2026-06-30
SRS07999,Bilal,Walsh,1998-05-25,CHN,Overseas,BA_HIST,BA History,Active,Overseas,2025-09-25,2028-06-30
SRS08000,Liam,Hassan,1994-04-13,ITA,Overseas,MBA,MBA Business Administration,Active,Overseas,2025-09-17,2028-06-30
SRS08001,Leila,Cooper,2006-01-10,DEU,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2025-09-30,2028-06-30
SRS08002,Ellis,Campbell,2000-04-15,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2023-09-22,2026-06-30
SRS08003,Claudia,Fontana,1993-07-12,ITA,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2022-09-15,2026-06-30
SRS08004,Rohan,O'Sullivan,1991-03-27,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-16,2025-06-30
SRS08005,Samuel,Evans,1995-06-04,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2022-09-26,2025-06-30
SRS08006,Dylan,Harris,1995-03-01,GBR,England,MBA,MBA Business Administration,Active,Home,2024-09-23,2028-06-30
SRS08007,Millie,Mohamed,1997-10-12,IRN,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2022-09-26,2025-06-30
SRS08008,Noah,Owusu,1991-01-03,,England,BA_ENG,BA English Literature,Active,Home,2025-09-23,2029-06-30
SRS08009,Poppy,Petersen,1997-04-09,GBR,Wales,BSC_BUS,BSc Business Management,Active,Home,2024-09-30,2028-06-30
SRS08010,Ethan,Lewis,1991-08-18,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2022-09-22,2025-06-30
SRS08011,Rosa,Hansen,1998-12-19,GBR,Scotland,BA_ENG,BA English Literature,Suspended,Home,2022-09-30,2026-06-30
SRS08012,Tariq,Larsen,1991-01-30,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2022-09-30,2025-06-30
SRS08013,Miriam,Lee,1992-10-25,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2024-09-30,2028-06-30
SRS08014,Leila,Shah,1995-07-30,GBR,Scotland,BA_ENG,BA English Literature,Active,Home,2024-09-15,2028-06-30
SRS08015,Rosa,Mohamed,1992-12-17,,Overseas,BSC_COMPSCI,BSc Computer Science,Active,Overseas,2025-09-20,2029-06-30
SRS08016,Maya,Richardson,1997-04-29,IND,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2023-09-19,2026-06-30
SRS08017,Jessica,Thomas,1992-02-25,GBR,England,BA_HIST,BA History,Active,Home,2024-09-21,2028-06-30
SRS08018,Jessica,Kumar,1990-08-21,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2023-09-30,2027-06-30
SRS08019,Ibrahim,Morgan,2000-12-07,GBR,England,BSC_COMPSCI,BSc Computer Science,Withdrawn,Home,2023-09-27,2026-06-30
SRS08020,Rosa,Ahmed,2005-11-23,GBR,England,BA_ENG,BA English Literature,Active,Home,2023-09-21,2026-06-30
SRS08021,Zara,Brown,1992-01-06,,England,MSC_DATA,MSc Data Science,Active,Home,2022-09-25,2026-06-30
SRS08022,Jasmine,Howard,1998-03-15,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-27,2029-06-30
SRS08023,Jude,Patel,1997-12-30,GBR,Wales,BSC_NURS,BSc Nursing,Active,Home,2023-09-16,2026-06-30
SRS08024,Oliver,Diop,1997-04-10,,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2025-09-20,2029-06-30
SRS08025,Aiden,Collins,2001-12-26,MYS,Overseas,BSC_COMPSCI,BSc Computer Science,Active,Overseas,2025-09-28,2028-06-30
SRS08026,Jessica,Wilson,2001-03-08,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2023-09-18,2026-06-30
SRS08027,Jacob,Harris,1991-03-20,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2024-09-25,2028-06-30
SRS08028,Owen,Chen,2003-03-08,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2023-09-18,2026-06-30
SRS08029,Nadia,Cheung,1995-12-26,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2025-09-19,2029-06-30
SRS08030,Mia,Osei,2004-03-22,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2024-09-22,2028-06-30
SRS08031,Emre,Osei,2005-08-30,ZWE,Overseas,BSC_COMPSCI,BSc Computer Science,Deferred,Overseas,2024-09-27,2028-06-30
SRS08032,Nadia,Toure,1991-03-05,CHN,Overseas,BSC_BUS,BSc Business Management,Withdrawn,Overseas,2023-09-23,2027-06-30
SRS08033,Natalie,Murray,1996-02-18,GBR,England,MBA,MBA Business Administration,Active,Home,2025-09-24,2029-06-30
SRS08034,Natalie,Evans,1993-05-29,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2023-09-19,2027-06-30
SRS08035,Natalie,Martin,1993-06-01,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2024-09-21,2028-06-30
SRS08036,Alfie,Martin,2004-07-11,GBR,Northern Ireland,MENG_CIVIL,MEng Civil Engineering,Active,Home,2024-09-16,2028-06-30
SRS08037,Zara,Asante,2005-05-30,GBR,Wales,BSC_NURS,BSc Nursing,Active,Home,2023-09-23,2027-06-30
SRS08038,Benjamin,O'Brien,2005-02-21,PAK,Overseas,MBA,MBA Business Administration,Active,Overseas,2023-09-27,2027-06-30
SRS08039,Ibrahim,Flynn,1996-09-16,,Wales,BA_HIST,BA History,Active,Home,2023-09-28,2027-06-30
SRS08040,Zac,Cooper,1997-08-24,,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2023-09-24,2027-06-30
SRS08041,Connor,Begum,1998-10-27,GBR,England,BA_HIST,BA History,Active,Home,2024-09-24,2028-06-30
SRS08042,Fatima,Hussain,1996-11-08,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2023-09-15,2027-06-30
SRS08043,Ellie,Brooks,1991-08-07,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2024-09-18,2027-06-30
SRS08044,Erin,Turner,1991-10-07,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2022-09-26,2026-06-30
SRS08045,Connor,Sharma,2003-04-26,GBR,Scotland,BA_HIST,BA History,Active,Home,2024-09-25,2027-06-30
SRS08046,Daniel,Fontana,2003-12-03,ZWE,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2025-09-15,2029-06-30
SRS08047,William,Brooks,1993-07-04,GBR,England,BA_ENG,BA English Literature,Active,Home,2022-09-22,2025-06-30
SRS08048,Pippa,Greco,1998-04-30,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-30,2028-06-30
SRS08049,Noah,Abdi,1998-05-08,CHN,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2023-09-27,2027-06-30
SRS08050,Cara,Fontana,1991-12-19,,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2025-09-25,2028-06-30
SRS08051,Sarah,Warsame,1992-12-14,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2025-09-27,2029-06-30
SRS08052,Olivia,Costa,1997-03-12,GBR,Wales,BSC_BUS,BSc Business Management,Suspended,Home,2022-09-30,2026-06-30
SRS08053,Sarah,Martin,1995-03-21,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2023-09-24,2026-06-30
SRS08054,Luke,Khan,2001-06-15,CHN,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2024-09-29,2027-06-30
SRS08055,Verity,Khan,2007-12-18,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-15,2025-06-30
SRS08056,Nathan,Watson,1990-10-19,MYS,Overseas,MENG_CIVIL,MEng Civil Engineering,Suspended,Overseas,2025-09-18,2029-06-30
SRS08057,Imogen,Lam,2000-11-27,GBR,Wales,BSC_BUS,BSc Business Management,Active,Home,2025-09-15,2028-06-30
SRS08058,Yusuf,Harris,2007-04-15,GBR,England,BA_HIST,BA History,Active,Home,2025-09-26,2029-06-30
SRS08059,Connor,Brady,2001-08-05,PAK,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2024-09-16,2028-06-30
SRS08060,Niamh,Osei,1991-09-10,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2023-09-28,2027-06-30
SRS08061,Rebecca,Chen,2003-02-25,CHN,Overseas,BA_HIST,BA History,Active,Overseas,2024-09-30,2027-06-30
SRS08062,Cerys,Jones,1992-01-17,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2023-09-19,2027-06-30
SRS08063,Samuel,Watson,1995-08-06,,Overseas,BSC_COMPSCI,BSc Computer Science,Active,Overseas,2023-09-17,2027-06-30
SRS08064,Olivia,Williams,2006-06-08,DEU,Overseas,BA_ENG,BA English Literature,Active,Overseas,2024-09-28,2028-06-30
SRS08065,Yasmin,Watson,1997-09-29,NGA,Overseas,BSC_COMPSCI,BSc Computer Science,Active,Overseas,2024-09-19,2027-06-30
SRS08066,Oliver,James,1990-06-24,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-19,2026-06-30
SRS08067,Grace,Mahmood,1997-11-01,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2022-09-29,2025-06-30
SRS08068,Leon,Ryan,2006-01-18,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-26,2028-06-30
SRS08069,Ava,Robinson,2006-08-31,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2025-09-28,2028-06-30
SRS08070,Henry,Ali,1995-01-03,GBR,England,BA_ENG,BA English Literature,Active,Home,2025-09-29,2029-06-30
SRS08071,Lucas,Patel,2006-05-10,DEU,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2024-09-17,2028-06-30
SRS08072,Jasmine,Omar,2005-06-11,GBR,England,MSC_DATA,MSc Data Science,Suspended,Home,2023-09-24,2027-06-30
SRS08073,Rohan,Jones,1996-12-15,GBR,Northern Ireland,MENG_CIVIL,MEng Civil Engineering,Withdrawn,Home,2023-09-24,2027-06-30
SRS08074,Chloe,Chen,2003-09-17,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2024-09-29,2027-06-30
SRS08075,Yasmin,Williams,1995-09-12,GBR,Northern Ireland,MBA,MBA Business Administration,Active,Home,2025-09-27,2029-06-30
SRS08076,Noah,Singh,2007-02-04,GBR,England,BSC_MATHS,BSc Mathematics,Suspended,Home,2023-09-22,2026-06-30
SRS08077,Ava,Khan,1991-07-15,GBR,Scotland,BA_HIST,BA History,Active,Home,2025-09-27,2029-06-30
SRS08078,Alexander,Edwards,2003-10-30,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-22,2028-06-30
SRS08079,Alexander,Rahman,2005-12-28,,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2025-09-28,2029-06-30
SRS08080,Elliot,Kumar,2000-07-20,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2022-09-20,2026-06-30
SRS08081,Joseph,Shah,1992-06-20,GBR,England,MBA,MBA Business Administration,Suspended,Home,2022-09-23,2025-06-30
SRS08082,Adam,Thomas,1997-06-22,,Northern Ireland,BSC_MATHS,BSc Mathematics,Withdrawn,Home,2024-09-30,2028-06-30
SRS08083,Sebastian,Greco,2005-07-09,USA,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2025-09-28,2029-06-30
SRS08084,Joseph,Holm,2001-02-25,GBR,Scotland,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-23,2029-06-30
SRS08085,Kieran,Thompson,2006-12-19,GBR,England,MBA,MBA Business Administration,Active,Home,2022-09-23,2025-06-30
SRS08086,Harriet,Svensson,1997-01-16,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2024-09-15,2027-06-30
SRS08087,Georgia,Yusuf,1998-01-11,GBR,England,BA_ENG,BA English Literature,Active,Home,2025-09-20,2028-06-30
SRS08088,Alexander,Begum,2001-02-16,GBR,England,BSC_NURS,BSc Nursing,Deferred,Home,2024-09-17,2027-06-30
SRS08089,Isla,Okafor,1992-09-20,GBR,Northern Ireland,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-17,2026-06-30
SRS08090,Georgia,Gupta,1998-10-19,NGA,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2024-09-26,2028-06-30
SRS08091,Abigail,Murray,1999-09-11,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2025-09-25,2029-06-30
SRS08092,Freya,Jama,2007-11-21,IND,Overseas,BA_ENG,BA English Literature,Deferred,Overseas,2023-09-19,2026-06-30
SRS08093,Isla,Asante,1995-03-05,,Northern Ireland,BSC_NURS,BSc Nursing,Active,Home,2025-09-18,2029-06-30
SRS08094,Millie,Jones,1993-11-23,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2023-09-27,2026-06-30
SRS08095,Felix,Shah,2001-07-20,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2023-09-23,2026-06-30
SRS08096,Evie,Bah,2004-03-03,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2022-09-23,2026-06-30
SRS08097,Zara,Begum,2004-07-27,,Northern Ireland,MSC_DATA,MSc Data Science,Active,Home,2025-09-30,2029-06-30
SRS08098,Rebecca,Jackson,1992-12-12,GBR,Northern Ireland,BA_ENG,BA English Literature,Withdrawn,Home,2025-09-22,2028-06-30
SRS08099,Rosa,Conti,1996-03-24,ITA,Overseas,MBA,MBA Business Administration,Active,Overseas,2023-09-22,2027-06-30
SRS08100,Kai,Kim,1999-03-10,IRN,Overseas,MBA,MBA Business Administration,Active,Overseas,2024-09-16,2027-06-30
SRS08101,Owen,Flynn,1995-07-09,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2023-09-29,2027-06-30
SRS08102,Jude,Flynn,1990-05-23,MYS,Overseas,BSC_COMPSCI,BSc Computer Science,Active,Overseas,2025-09-20,2029-06-30
SRS08103,Jude,Graham,2007-08-01,,Northern Ireland,MBA,MBA Business Administration,Active,Home,2025-09-21,2029-06-30
SRS08104,Eleanor,Fontana,1999-08-29,USA,Overseas,BA_ENG,BA English Literature,Active,Overseas,2022-09-23,2025-06-30
SRS08105,Cian,Asante,1992-09-12,GBR,England,BSC_MATHS,BSc Mathematics,Suspended,Home,2022-09-22,2025-06-30
SRS08106,Tariq,Collins,2006-09-16,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2024-09-16,2028-06-30
SRS08107,Alfie,Price,1999-03-17,IND,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2023-09-29,2026-06-30
SRS08108,Edward,Yusuf,1993-01-03,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2024-09-17,2027-06-30
SRS08109,Jessica,Bianchi,1991-09-02,IND,Overseas,BA_HIST,BA History,Active,Overseas,2024-09-17,2028-06-30
SRS08110,Ethan,Wilson,2005-01-21,GBR,Wales,MSC_DATA,MSc Data Science,Active,Home,2023-09-15,2026-06-30
SRS08111,Chloe,Hall,2005-01-07,GBR,England,BA_HIST,BA History,Active,Home,2022-09-17,2026-06-30
SRS08112,Benjamin,Cooper,2002-01-12,GBR,England,BA_ENG,BA English Literature,Active,Home,2022-09-27,2026-06-30
SRS08113,Ruth,Hansen,2004-09-27,,Overseas,BA_HIST,BA History,Active,Overseas,2025-09-30,2029-06-30
SRS08114,Niamh,Reid,1998-03-07,GBR,Northern Ireland,BSC_MATHS,BSc Mathematics,Suspended,Home,2023-09-28,2027-06-30
SRS08115,Jude,Patel,2006-01-23,GBR,Wales,BSC_COMPSCI,BSc Computer Science,Withdrawn,Home,2024-09-20,2027-06-30
SRS08116,Callum,Wilson,1999-09-14,GBR,England,BA_ENG,BA English Literature,Active,Home,2023-09-29,2026-06-30
SRS08117,Emre,Johnson,1995-04-30,MYS,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2024-09-29,2027-06-30
SRS08118,Dylan,Yusuf,1997-02-01,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2025-09-18,2029-06-30
SRS08119,Isabella,Hall,1992-12-12,NGA,Overseas,BA_ENG,BA English Literature,Withdrawn,Overseas,2022-09-25,2025-06-30
SRS08120,Chloe,Ibrahim,1990-03-17,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2024-09-24,2027-06-30
SRS08121,Rhys,Chen,2007-06-23,GBR,Northern Ireland,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-21,2029-06-30
SRS08122,Toby,Esposito,1990-01-07,GBR,England,BA_ENG,BA English Literature,Active,Home,2024-09-15,2027-06-30
SRS08123,Layla,O'Sullivan,2000-04-11,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2022-09-18,2026-06-30
SRS08124,Cameron,O'Brien,1999-10-11,GBR,Northern Ireland,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-16,2025-06-30
SRS08125,Harriet,Mancini,1991-08-23,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2024-09-19,2028-06-30
SRS08126,Charlie,Morgan,1997-01-05,,Scotland,MBA,MBA Business Administration,Active,Home,2022-09-20,2025-06-30
SRS08127,Phoebe,Asante,1990-12-07,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2024-09-15,2027-06-30
SRS08128,Alice,Lee,1996-06-26,GBR,England,MBA,MBA Business Administration,Active,Home,2025-09-28,2028-06-30
SRS08129,Miriam,Clarke,1993-06-14,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-30,2028-06-30
SRS08130,Isobel,Hughes,1991-03-25,GBR,Wales,BSC_NURS,BSc Nursing,Active,Home,2025-09-18,2028-06-30
SRS08131,Rebecca,Taylor,1997-01-19,GBR,England,MBA,MBA Business Administration,Active,Home,2025-09-27,2028-06-30
SRS08132,Muhammad,Ali,2003-08-14,,England,BA_ENG,BA English Literature,Active,Home,2024-09-26,2028-06-30
SRS08133,Harriet,Ward,2002-08-12,GBR,Northern Ireland,BSC_BUS,BSc Business Management,Suspended,Home,2023-09-22,2027-06-30
SRS08134,Alfie,Romano,2004-10-16,,Northern Ireland,BA_HIST,BA History,Active,Home,2023-09-29,2026-06-30
SRS08135,Eleanor,Farah,1998-08-24,IND,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2023-09-21,2027-06-30
SRS08136,Miriam,Osei,2001-03-27,IND,Overseas,MBA,MBA Business Administration,Active,Overseas,2022-09-16,2025-06-30
