student_ref,first_name,last_name,date_of_birth,fee_status,tuition_fee_amount,bursary_flag,payment_status,enrolment_status,academic_year
FIN06612,Imogen,White,1999-07-08,H,9250,N,Paid,Enrolled,2025/26
FIN06613,Nadia,Eriksson,1999-12-26,H,9250,N,Partial,Enrolled,2025/26
FIN06614,Ella,Omar,1999-01-05,O,15000,N,Paid,Enrolled,2025/26
FIN06615,Oscar,Robinson,2005-03-07,H,9250,Y,Paid,Enrolled,2025/26
FIN06616,Oliver,Price,1995-08-10,O,18000,N,Paid,Deferred,2025/26
FIN06617,Naomi,Reid,1997-12-01,O,15000,N,Paid,Inactive,2025/26
FIN06618,Laura,Romano,1994-06-10,H,9250,Y,Outstanding,Enrolled,2025/26
FIN06619,Benjamin,Ahmed,2007-09-25,H,9250,N,Partial,Inactive,2025/26
FIN06620,Amber,Davies,1999-08-11,H,9250,N,Partial,Enrolled,2025/26
FIN06621,Eleanor,Yusuf,2000-12-01,H,9250,N,Outstanding,Enrolled,2025/26
FIN06622,Rhys,Conti,1995-05-22,H,9250,N,Paid,Enrolled,2025/26
FIN06623,Olivia,Costa,1998-04-03,H,9250,Y,Paid,Suspended,2025/26
FIN06624,Oscar,White,2005-02-10,H,9250,N,Outstanding,Enrolled,2025/26
FIN06625,Nathan,Chan,2007-11-05,H,9250,N,Paid,Enrolled,2025/26
FIN06626,Nadia,Lewis,1997-12-26,H,9250,N,Paid,Enrolled,2025/26
FIN06627,Ibrahim,Islam,2005-10-09,H,9250,N,Partial,Inactive,2025/26
FIN06628,Yasmin,James,2001-10-28,H,9250,Y,Paid,Enrolled,2025/26
FIN06629,Samuel,Mohamed,2003-05-01,O,24000,N,Paid,Enrolled,2025/26
FIN06630,Clara,Evans,1999-02-21,H,9250,Y,Paid,Enrolled,2025/26
FIN06631,Sophie,Rahman,1991-01-08,H,9250,N,Paid,Enrolled,2025/26
FIN06632,Zoe,Edwards,2000-12-20,H,9250,Y,Paid,Inactive,2025/26
FIN06633,Leon,Hussain,1991-04-19,H,9250,N,Paid,Enrolled,2025/26
FIN06634,Felix,Khan,2000-03-11,O,18000,N,Paid,Inactive,2025/26
FIN06635,Roisin,Smith,1992-11-15,H,9250,N,Paid,Enrolled,2025/26
FIN06636,Nathan,Lindqvist,1992-12-24,H,9250,N,Outstanding,Enrolled,2025/26
FIN06637,Miriam,Diallo,2001-12-23,H,9250,N,Partial,Enrolled,2025/26
FIN06638,Kate,Wilson,2002-01-28,H,9250,N,Partial,Enrolled,2025/26
FIN06639,Rory,Graham,1994-10-23,H,9250,N,Paid,Enrolled,2025/26
FIN06640,Evie,Romano,1996-01-22,H,9250,Y,Paid,Enrolled,2025/26
FIN06641,Callum,Osei,2007-06-23,H,9250,Y,Partial,Enrolled,2025/26
FIN06642,Charlotte,Doherty,1991-12-01,H,9250,N,Paid,Enrolled,2025/26
FIN06643,Zac,Chen,1994-10-17,H,9250,N,Paid,Enrolled,2025/26
FIN06644,Evie,Jama,1995-03-04,O,15000,N,Partial,Enrolled,2025/26
FIN06645,Leah,Toure,2007-12-18,H,9250,Y,Partial,Enrolled,2025/26
FIN06646,Joshua,Shah,1997-09-30,O,18000,Y,Partial,Enrolled,2025/26
FIN06647,Cara,Gupta,1992-05-22,H,9250,N,Paid,Enrolled,2025/26
FIN06648,Yasmin,Gupta,2006-11-23,H,9250,N,Partial,Enrolled,2025/26
FIN06649,Elliot,Stewart,1994-05-08,O,24000,N,Paid,Enrolled,2025/26
FIN06650,Isabella,Hussain,2003-09-24,H,9250,N,Paid,Enrolled,2025/26
FIN06651,Muhammad,Yusuf,1990-03-01,O,15000,N,Partial,Suspended,2025/26
FIN06652,Aisha,O'Sullivan,1991-09-02,H,9250,N,Paid,Enrolled,2025/26
FIN06653,Ali,Walker,1996-02-08,H,9250,N,Paid,Enrolled,2025/26
FIN06654,Evie,Flynn,1994-04-02,H,9250,N,Paid,Enrolled,2025/26
FIN06655,Aoife,Cheung,1991-01-22,H,9250,Y,Partial,Enrolled,2025/26
FIN06656,Amber,Singh,2003-07-16,H,9250,N,Partial,Enrolled,2025/26
FIN06657,Kai,White,2000-07-01,H,9250,Y,Paid,Enrolled,2025/26
FIN06658,Patrick,Mancini,1996-12-13,O,21000,N,Outstanding,Enrolled,2025/26
FIN06659,Rohan,Roberts,1993-09-13,O,15000,N,Paid,Enrolled,2025/26
FIN06660,Adam,Lindqvist,2001-01-17,H,9250,N,Outstanding,Enrolled,2025/26
FIN06661,Siobhan,Williams,2004-03-31,H,9250,N,Outstanding,Enrolled,2025/26
FIN06662,Jasmine,Petersen,1996-12-12,H,9250,N,Partial,Enrolled,2025/26
FIN06663,Emre,Martin,2003-10-13,O,18000,Y,Paid,Inactive,2025/26
FIN06664,Benjamin,Doherty,1995-02-01,H,9250,N,Paid,Enrolled,2025/26
FIN06665,Alfie,Lewis,1999-09-11,H,9250,N,Paid,Enrolled,2025/26
FIN06666,Harriet,Islam,1999-02-02,O,21000,Y,Paid,Inactive,2025/26
FIN06667,Jude,Lindqvist,2005-01-30,O,21000,N,Partial,Enrolled,2025/26
FIN06668,Joseph,Mohamed,1995-01-18,H,9250,N,Outstanding,Enrolled,2025/26
FIN06669,Amelia,Asante,1997-01-13,O,21000,N,Outstanding,Enrolled,2025/26
FIN06670,Isobel,Lindqvist,2000-10-05,H,9250,N,Paid,Suspended,2025/26
FIN06671,William,Bianchi,2005-12-22,O,21000,N,Paid,Enrolled,2025/26
FIN06672,Megan,Roberts,2007-04-25,H,9250,N,Paid,Enrolled,2025/26
FIN06673,Rohan,Park,2006-04-24,H,9250,N,Paid,Inactive,2025/26
FIN06674,Leah,Howard,2002-09-26,H,9250,Y,Paid,Enrolled,2025/26
FIN06675,Muhammad,Campbell,1999-04-15,H,9250,N,Paid,Enrolled,2025/26
FIN06676,Edward,Hassan,1999-11-27,H,9250,N,Paid,Enrolled,2025/26
FIN06677,Lucas,Byrne,2007-03-29,H,9250,N,Paid,Enrolled,2025/26
FIN06678,Max,Davies,1991-05-28,O,24000,N,Partial,Deferred,2025/26
FIN06679,Cerys,Hassan,2005-07-30,H,9250,N,Paid,Enrolled,2025/26
FIN06680,Sophie,Martin,1996-01-05,H,9250,N,Paid,Inactive,2025/26
FIN06681,Eleanor,O'Sullivan,2001-09-01,O,21000,N,Paid,Deferred,2025/26
FIN06682,Ella,Bianchi,1990-07-03,H,9250,Y,Paid,Enrolled,2025/26
FIN06683,Joel,Ho,1994-05-25,H,9250,N,Outstanding,Enrolled,2025/26
FIN06684,Alexander,Ali,2005-10-12,H,9250,Y,Paid,Enrolled,2025/26
FIN06685,Zara,Thompson,2007-03-21,H,9250,Y,Partial,Enrolled,2025/26
FIN06686,Natalie,Okafor,2004-12-21,O,21000,N,Paid,Enrolled,2025/26
FIN06687,Cerys,Taylor,1990-04-01,H,9250,N,Outstanding,Inactive,2025/26
FIN06688,Charlotte,Morgan,2004-11-24,H,9250,N,Outstanding,Enrolled,2025/26
FIN06689,Kate,Price,1991-02-27,H,9250,N,Paid,Inactive,2025/26
FIN06690,Emre,Diop,2000-03-26,H,9250,N,Outstanding,Enrolled,2025/26
FIN06691,Ali,Esposito,2005-02-08,H,9250,N,Paid,Deferred,2025/26
FIN06692,Reuben,Yip,2006-03-03,H,9250,N,Partial,Suspended,2025/26
FIN06693,Molly,Diallo,1995-02-14,O,9250,N,Paid,Enrolled,2025/26
FIN06694,Cerys,Cooper,1998-03-03,O,24000,N,Paid,Inactive,2025/26
FIN06695,Leila,Thomas,2007-05-14,H,9250,N,Outstanding,Enrolled,2025/26
FIN06696,Harriet,Brady,2004-02-08,O,18000,N,Paid,Enrolled,2025/26
FIN06697,Finn,Ross,1999-10-20,H,9250,Y,Outstanding,Enrolled,2025/26
FIN06698,Omar,Hussain,1998-03-08,O,15000,Y,Paid,Enrolled,2025/26
FIN06699,Miriam,Martin,2002-07-30,O,18000,N,Paid,Enrolled,2025/26
FIN06700,Reuben,Harris,1993-06-10,H,9250,N,Paid,Enrolled,2025/26
FIN06701,Lucas,Walsh,1998-09-29,H,9250,N,Paid,Enrolled,2025/26
FIN06702,Pippa,Johnson,1990-07-26,O,21000,N,Outstanding,Enrolled,2025/26
FIN06703,Sophie,Mensah,2001-07-09,O,21000,N,Paid,Enrolled,2025/26
FIN06704,Charlotte,Abdi,1993-11-27,O,9250,N,Paid,Inactive,2025/26
FIN06705,Bethany,Khan,1997-09-08,O,21000,N,Paid,Enrolled,2025/26
FIN06706,Isobel,Thompson,1994-01-26,H,9250,N,Partial,Enrolled,2025/26
FIN06707,Cara,Islam,2005-01-05,H,9250,N,Outstanding,Enrolled,2025/26
FIN06708,Luke,Lee,1999-04-24,H,9250,Y,Paid,Suspended,2025/26
FIN06709,Joshua,Jones,1995-04-28,H,9250,Y,Paid,Inactive,2025/26
FIN06710,Ava,Chan,2006-05-12,H,9250,N,Partial,Enrolled,2025/26
FIN06711,Oscar,Wilson,2000-07-24,O,21000,N,Paid,Enrolled,2025/26
FIN06712,Mia,Murray,2003-04-06,H,9250,N,Paid,Enrolled,2025/26
FIN06713,Ella,Mahmood,1995-12-07,H,9250,N,Partial,Enrolled,2025/26
FIN06714,Cara,O'Brien,2005-11-14,O,9250,Y,Paid,Enrolled,2025/26
FIN06715,Ava,Mohamed,2007-06-17,H,15000,N,Paid,Enrolled,2025/26
FIN06716,Joseph,Reid,2007-12-10,H,9250,Y,Paid,Suspended,2025/26
FIN06717,Niamh,Diop,1991-07-14,O,24000,Y,Partial,Enrolled,2025/26
FIN06718,Cameron,Islam,1993-03-05,H,9250,N,Paid,Enrolled,2025/26
FIN06719,Layla,Diop,2001-05-12,O,15000,N,Paid,Enrolled,2025/26
FIN06720,Ellie,Ibrahim,2007-02-16,H,9250,N,Paid,Enrolled,2025/26
FIN06721,Freya,Hussain,2001-09-25,H,9250,N,Outstanding,Enrolled,2025/26
FIN06722,Freddie,Gupta,1998-10-03,H,9250,N,Paid,Enrolled,2025/26
FIN06723,Leah,Fontana,1999-08-17,H,9250,N,Paid,Enrolled,2025/26
FIN06724,Cara,Omar,2003-01-31,O,24000,N,Paid,Enrolled,2025/26
FIN06725,Verity,Hussein,1992-04-29,H,9250,N,Paid,Inactive,2025/26
FIN06726,Alexander,Davies,1991-12-26,H,9250,Y,Paid,Enrolled,2025/26
FIN06727,Toby,Ross,1992-10-31,H,9250,N,Partial,Enrolled,2025/26
FIN06728,Ali,Chen,2005-01-28,H,9250,N,Paid,Enrolled,2025/26
FIN06729,Isobel,Eriksson,1992-11-18,H,9250,N,Partial,Enrolled,2025/26
FIN06730,Hassan,Hussain,1994-05-26,H,9250,Y,Paid,Enrolled,2025/26
FIN06731,Abigail,Jama,2007-11-15,H,9250,Y,Paid,Enrolled,2025/26
FIN06732,Niall,Harris,2007-12-30,H,9250,N,Paid,Enrolled,2025/26
FIN06733,Kieran,Johnson,1993-09-23,H,9250,N,Paid,Enrolled,2025/26
FIN06734,Maya,Ryan,1991-09-11,H,9250,N,Paid,Enrolled,2025/26
FIN06735,Niall,Ng,1995-12-02,H,9250,Y,Paid,Enrolled,2025/26
FIN06736,Isla,Mensah,2004-01-21,H,9250,N,Paid,Enrolled,2025/26
FIN06737,Emily,Hussain,2004-10-01,H,9250,N,Paid,Enrolled,2025/26
FIN06738,Tariq,Murray,1993-09-25,O,24000,N,Partial,Enrolled,2025/26
FIN06739,Charlotte,Murray,1997-03-25,H,9250,N,Paid,Enrolled,2025/26
FIN06740,Aoife,Wilson,1993-07-27,H,9250,N,Outstanding,Inactive,2025/26
FIN06741,Arjun,Howard,1998-06-21,O,21000,N,Outstanding,Enrolled,2025/26
FIN06742,Callum,O'Sullivan,1991-11-08,O,21000,N,Paid,Enrolled,2025/26
FIN06743,Niamh,Richardson,1992-06-05,O,9250,N,Outstanding,Enrolled,2025/26
FIN06744,Rohan,Conti,2003-02-19,O,21000,N,Paid,Enrolled,2025/26
FIN06745,Pippa,Costa,2000-12-21,H,9250,N,Outstanding,Enrolled,2025/26
FIN06746,Emily,Okafor,2007-09-18,H,9250,N,Outstanding,Enrolled,2025/26
FIN06747,George,Edwards,2004-05-25,H,9250,N,Partial,Suspended,2025/26
FIN06748,Joseph,Howard,2002-04-05,H,9250,N,Paid,Enrolled,2025/26
FIN06749,Dominic,Petersen,2002-09-24,H,9250,N,Paid,Enrolled,2025/26
FIN06750,Matthew,Brown,1993-04-17,H,9250,N,Partial,Enrolled,2025/26
FIN06751,Isobel,Shah,1997-06-22,H,9250,N,Paid,Suspended,2025/26
FIN06752,Anna,Kaur,2003-11-17,H,9250,N,Outstanding,Enrolled,2025/26
FIN06753,Joshua,Hussain,1996-11-12,H,9250,N,Outstanding,Enrolled,2025/26
FIN06754,Patrick,Khan,1998-11-05,H,9250,N,Outstanding,Enrolled,2025/26
FIN06755,Aoife,Lindqvist,2007-01-03,H,9250,N,Paid,Enrolled,2025/26
FIN06756,Isobel,Mitchell,2007-01-07,H,9250,N,Paid,Enrolled,2025/26
FIN06757,Evie,Byrne,1997-02-21,H,9250,N,Paid,Enrolled,2025/26
FIN06758,Isobel,Mancini,2000-02-16,O,24000,N,Partial,Enrolled,2025/26
FIN06759,Niall,Ahmed,1995-12-04,H,9250,Y,Paid,Enrolled,2025/26
FIN06760,Harriet,Romano,2004-02-11,H,9250,N,Paid,Inactive,2025/26
FIN06761,Harriet,Singh,2004-02-10,O,24000,Y,Paid,Suspended,2025/26
FIN06762,Daniel,Walsh,1996-02-14,O,24000,N,Paid,Enrolled,2025/26
FIN06763,Nadia,Islam,1998-06-20,H,9250,N,Paid,Enrolled,2025/26
FIN06764,Poppy,Graham,1998-05-08,H,9250,N,Partial,Enrolled,2025/26
FIN06765,Max,Jones,2005-09-13,H,9250,Y,Paid,Enrolled,2025/26
FIN06766,Sebastian,Howard,1994-10-26,H,9250,N,Paid,Enrolled,2025/26
FIN06767,Ali,Hansen,1994-01-21,O,21000,N,Paid,Enrolled,2025/26
FIN06768,Niamh,Byrne,1998-05-29,O,18000,N,Partial,Enrolled,2025/26
FIN06769,Leila,Campbell,2005-05-25,O,15000,N,Outstanding,Enrolled,2025/26
FIN06770,Elliot,Clarke,1997-02-10,O,21000,N,Paid,Enrolled,2025/26
FIN06771,Cameron,Gupta,1996-04-14,H,9250,N,Paid,Enrolled,2025/26
FIN06772,Poppy,Ahmed,1996-06-04,H,9250,N,Partial,Inactive,2025/26
FIN06773,Jack,White,1991-09-18,H,9250,N,Paid,Enrolled,2025/26
FIN06774,Noah,Ndiaye,1992-06-15,O,15000,N,Paid,Deferred,2025/26
FIN06775,Ethan,Clarke,2001-09-06,H,9250,N,Paid,Enrolled,2025/26
FIN06776,Yasmin,Ross,1992-03-10,O,15000,N,Paid,Enrolled,2025/26
FIN06777,Nadia,Watson,2007-11-19,H,9250,N,Paid,Enrolled,2025/26
FIN06778,Ava,Kaur,2007-04-30,H,9250,N,Outstanding,Enrolled,2025/26
FIN06779,Zara,Omar,2005-06-03,O,21000,N,Paid,Enrolled,2025/26
FIN06780,Niamh,Toure,2001-12-09,H,9250,N,Paid,Enrolled,2025/26
FIN06781,Freya,Thompson,2004-12-06,H,9250,N,Paid,Enrolled,2025/26
FIN06782,Emre,Lewis,2007-02-23,H,9250,N,Paid,Suspended,2025/26
FIN06783,Nadia,Cox,2005-08-13,H,9250,N,Paid,Inactive,2025/26
FIN06784,Leila,Jackson,1997-09-07,H,9250,N,Paid,Enrolled,2025/26
FIN06785,Rory,Edwards,1991-12-01,O,21000,N,Outstanding,Enrolled,2025/26
FIN06786,Nadia,Ali,1994-10-18,H,9250,N,Partial,Inactive,2025/26
FIN06787,Poppy,Okafor,1998-07-27,H,9250,N,Paid,Enrolled,2025/26
FIN06788,Dylan,Rahman,2000-02-05,H,9250,Y,Paid,Enrolled,2025/26
FIN06789,Dylan,Svensson,1994-03-17,H,9250,N,Paid,Enrolled,2025/26
FIN06790,Owen,Watson,2001-06-19,O,21000,N,Paid,Enrolled,2025/26
FIN06791,Rosa,Farah,1990-05-30,H,9250,N,Paid,Enrolled,2025/26
FIN06792,Muhammad,Toure,2005-05-31,H,9250,N,Paid,Enrolled,2025/26
FIN06793,Ella,Esposito,1997-08-01,O,21000,N,Paid,Enrolled,2025/26
FIN06794,Rosa,Brooks,1993-03-28,H,9250,N,Outstanding,Enrolled,2025/26
FIN06795,Evie,Petersen,1991-04-20,H,9250,N,Partial,Enrolled,2025/26
FIN06796,Zara,O'Brien,1994-08-16,H,9250,N,Paid,Enrolled,2025/26
FIN06797,Matthew,Eriksson,2002-05-25,H,9250,N,Partial,Enrolled,2025/26
FIN06798,Harry,Shaw,2004-07-14,H,9250,N,Paid,Enrolled,2025/26
FIN06799,Ruth,Ward,2004-06-07,H,9250,N,Paid,Enrolled,2025/26
FIN06800,Cameron,Berg,2002-02-09,H,9250,N,Paid,Enrolled,2025/26
FIN06801,Emily,Harris,1992-04-01,H,9250,N,Paid,Enrolled,2025/26
FIN06802,Pippa,Walker,2005-06-23,H,9250,N,Partial,Enrolled,2025/26
FIN06803,Roisin,Berg,2003-04-21,H,9250,Y,Partial,Enrolled,2025/26
FIN06804,Bilal,Ng,1994-11-08,H,9250,Y,Partial,Enrolled,2025/26
FIN06805,Erin,Ndiaye,1999-12-21,H,9250,N,Paid,Enrolled,2025/26
FIN06806,Molly,Ng,2006-03-14,H,9250,N,Paid,Enrolled,2025/26
FIN06807,Harry,Nielsen,1999-08-15,O,21000,N,Outstanding,Enrolled,2025/26
FIN06808,Ibrahim,Mohamed,2001-07-04,H,9250,N,Partial,Enrolled,2025/26
FIN06809,Harry,Davies,1996-10-01,H,9250,N,Paid,Enrolled,2025/26
FIN06810,Callum,Cheung,2007-07-03,O,15000,N,Outstanding,Enrolled,2025/26
FIN06811,Niamh,Esposito,1992-03-27,H,9250,N,Paid,Suspended,2025/26
FIN06812,Hugo,Wong,2002-01-17,H,9250,N,Paid,Enrolled,2025/26
FIN06813,Aisha,Doherty,2007-06-19,H,9250,N,Partial,Enrolled,2025/26
FIN06814,Oscar,Lindqvist,1996-04-08,O,21000,N,Paid,Enrolled,2025/26
FIN06815,Omar,Brady,2001-02-20,O,24000,N,Paid,Enrolled,2025/26
FIN06816,Oscar,Walker,1991-10-20,H,9250,N,Paid,Enrolled,2025/26
FIN06817,Ryan,Esposito,1995-11-02,H,9250,N,Paid,Enrolled,2025/26
FIN06818,Kieran,Brady,1998-07-27,H,9250,N,Paid,Enrolled,2025/26
FIN06819,Ali,Jama,2005-01-16,H,9250,N,Paid,Suspended,2025/26
FIN06820,Nadia,Rahman,1993-01-07,H,9250,N,Paid,Enrolled,2025/26
FIN06821,Kieran,Jackson,1993-09-20,H,9250,N,Paid,Enrolled,2025/26
FIN06822,Matthew,Nielsen,1990-08-17,H,9250,N,Paid,Enrolled,2025/26
FIN06823,Dominic,Hughes,1991-09-03,H,9250,N,Paid,Enrolled,2025/26
FIN06824,Joel,Ricci,1995-11-09,H,9250,N,Paid,Enrolled,2025/26
FIN06825,Anna,Mitchell,2004-11-05,O,21000,N,Paid,Enrolled,2025/26
FIN06826,Alexander,Ibrahim,2001-09-18,H,9250,N,Partial,Enrolled,2025/26
FIN06827,Ali,Diallo,1995-06-21,H,9250,N,Paid,Enrolled,2025/26
FIN06828,Freddie,Romano,1994-06-13,H,9250,N,Paid,Enrolled,2025/26
FIN06829,Rhys,Johnson,1995-06-14,H,9250,N,Outstanding,Enrolled,2025/26
FIN06830,Laura,Larsen,1997-04-05,O,21000,N,Paid,Enrolled,2025/26
FIN06831,Elliot,Doherty,1995-12-27,O,21000,N,Outstanding,Inactive,2025/26
FIN06832,Abigail,Ryan,1991-05-04,H,9250,N,Paid,Enrolled,2025/26
FIN06833,Charlie,Lindqvist,1992-03-09,O,15000,Y,Paid,Enrolled,2025/26
FIN06834,Ellie,Campbell,1992-06-30,H,9250,N,Paid,Enrolled,2025/26
FIN06835,Cerys,Morgan,1994-02-21,H,9250,N,Paid,Enrolled,2025/26
FIN06836,Adam,Singh,1999-12-08,H,9250,Y,Paid,Deferred,2025/26
FIN06837,Thomas,Khan,1993-10-16,O,24000,N,Paid,Enrolled,2025/26
FIN06838,Freya,O'Brien,2002-02-24,H,9250,N,Outstanding,Enrolled,2025/26
FIN06839,Zara,Brooks,1994-08-24,H,9250,Y,Paid,Enrolled,2025/26
FIN06840,Theo,Owusu,1998-09-24,H,9250,N,Partial,Enrolled,2025/26
FIN06841,Ella,Hughes,1990-04-04,H,9250,Y,Paid,Enrolled,2025/26
FIN06842,Naomi,Mohamed,1994-05-22,H,9250,N,Partial,Enrolled,2025/26
FIN06843,Harriet,Watson,1990-01-14,H,9250,N,Outstanding,Enrolled,2025/26
FIN06844,Emre,Ricci,2001-05-25,H,15000,Y,Paid,Enrolled,2025/26
FIN06845,Rebecca,Richardson,2000-10-20,O,24000,N,Paid,Enrolled,2025/26
FIN06846,Nadia,Gupta,2007-06-12,O,15000,N,Paid,Enrolled,2025/26
FIN06847,Grace,Turner,1998-11-09,H,9250,N,Paid,Enrolled,2025/26
FIN06848,Dominic,Mohamed,1996-07-12,H,9250,N,Partial,Enrolled,2025/26
FIN06849,Hassan,Murray,2000-07-06,H,9250,Y,Paid,Enrolled,2025/26
FIN06850,Ellie,Svensson,2000-10-30,H,9250,N,Partial,Inactive,2025/26
FIN06851,Tariq,Wilson,1991-01-14,H,9250,N,Paid,Enrolled,2025/26
FIN06852,Maya,Murray,2006-06-05,H,9250,N,Paid,Enrolled,2025/26
FIN06853,Callum,Cheung,2002-11-08,H,9250,Y,Paid,Enrolled,2025/26
FIN06854,Alexander,Hughes,1990-03-28,H,9250,N,Paid,Enrolled,2025/26
FIN06855,Erin,Singh,1999-06-18,H,9250,N,Paid,Enrolled,2025/26
FIN06856,Finn,Price,2004-11-01,H,9250,N,Paid,Enrolled,2025/26
FIN06857,Liam,Morgan,2004-11-30,O,18000,N,Partial,Enrolled,2025/26
FIN06858,Bilal,Khan,2000-11-02,O,18000,N,Paid,Enrolled,2025/26
FIN06859,Pippa,Asante,1999-10-08,H,9250,Y,Paid,Enrolled,2025/26
FIN06860,Samuel,Brown,1992-06-07,H,9250,N,Paid,Enrolled,2025/26
FIN06861,Harry,Owusu,2002-03-11,H,9250,N,Paid,Enrolled,2025/26
FIN06862,Leah,Holm,1995-04-28,O,15000,Y,Paid,Enrolled,2025/26
FIN06863,Samuel,Hughes,2007-05-24,H,9250,N,Paid,Enrolled,2025/26
FIN06864,Ali,Roberts,2000-06-06,H,9250,N,Paid,Enrolled,2025/26
FIN06865,Nathan,Johnson,1998-06-18,H,9250,Y,Paid,Suspended,2025/26
FIN06866,Zac,Ferrari,1993-03-28,H,9250,N,Paid,Enrolled,2025/26
FIN06867,Theo,Toure,2006-08-10,O,18000,N,Paid,Enrolled,2025/26
FIN06868,Ruth,Murray,2003-07-17,O,15000,N,Paid,Inactive,2025/26
FIN06869,Anna,Ndiaye,1998-05-16,O,15000,Y,Partial,Enrolled,2025/26
FIN06870,Jacob,Svensson,1990-01-22,H,9250,N,Paid,Enrolled,2025/26
FIN06871,Aiden,Ho,2000-11-02,O,24000,N,Paid,Enrolled,2025/26
FIN06872,Alexander,Wong,1999-06-12,O,15000,N,Paid,Enrolled,2025/26
FIN06873,Yasmin,Mahmood,2004-09-03,H,9250,N,Paid,Enrolled,2025/26
FIN06874,Verity,Taylor,2000-10-29,O,21000,N,Paid,Inactive,2025/26
FIN06875,Lucas,Reid,2005-06-15,H,9250,N,Paid,Enrolled,2025/26
FIN06876,Owen,Ricci,1991-06-23,O,18000,N,Outstanding,Enrolled,2025/26
FIN06877,Layla,Ward,2004-04-11,H,9250,Y,Paid,Enrolled,2025/26
FIN06878,Dominic,Reid,1999-05-02,O,24000,N,Partial,Enrolled,2025/26
FIN06879,Anna,Hassan,1994-02-28,H,9250,N,Partial,Enrolled,2025/26
FIN06880,Siobhan,Kumar,1992-02-08,H,9250,N,Paid,Enrolled,2025/26
FIN06881,Callum,Conti,2001-03-11,O,24000,N,Partial,Enrolled,2025/26
FIN06882,Ella,Greco,1993-04-21,H,9250,N,Outstanding,Enrolled,2025/26
FIN06883,Ryan,Ross,1990-12-09,H,9250,N,Paid,Enrolled,2025/26
FIN06884,Rory,Farah,1996-04-28,O,24000,Y,Paid,Enrolled,2025/26
FIN06885,Theo,Holm,2002-03-28,H,9250,N,Partial,Enrolled,2025/26
FIN06886,Elliot,Walsh,2001-09-28,H,9250,N,Paid,Enrolled,2025/26
FIN06887,Daniel,Berg,2001-07-30,H,9250,N,Paid,Enrolled,2025/26
FIN06888,Liam,Ward,1998-11-08,O,15000,N,Outstanding,Enrolled,2025/26
FIN06889,Imogen,Wong,2002-08-01,H,9250,N,Paid,Enrolled,2025/26
FIN06890,Cerys,James,1991-02-09,H,9250,N,Paid,Enrolled,2025/26
FIN06891,Imogen,Osei,2004-09-24,H,9250,N,Paid,Enrolled,2025/26
FIN06892,Evie,Gupta,1996-09-21,H,9250,N,Partial,Enrolled,2025/26
FIN06893,Mason,Mahmood,1992-04-23,H,9250,N,Outstanding,Enrolled,2025/26
FIN06894,Chloe,McCarthy,2001-03-28,H,9250,N,Paid,Enrolled,2025/26
FIN06895,Ava,Romano,1998-09-30,H,9250,N,Outstanding,Enrolled,2025/26
FIN06896,Harriet,Hussein,2002-11-18,H,9250,N,Paid,Enrolled,2025/26
FIN06897,Patrick,Ricci,1994-12-27,H,9250,Y,Paid,Enrolled,2025/26
FIN06898,Verity,Mensah,1991-01-02,O,18000,Y,Paid,Enrolled,2025/26
FIN06899,Omar,Ward,1995-01-27,H,9250,N,Paid,Enrolled,2025/26
FIN06900,Anna,Ricci,2005-01-21,O,18000,N,Paid,Enrolled,2025/26
FIN06901,Emre,Mancini,1993-08-18,H,9250,N,Paid,Enrolled,2025/26
FIN06902,George,Yusuf,1998-09-07,H,9250,N,Paid,Enrolled,2025/26
FIN06903,Natalie,Farah,1996-09-02,H,9250,N,Outstanding,Enrolled,2025/26
FIN06904,Daniel,Nielsen,2004-09-04,H,9250,Y,Paid,Enrolled,2025/26
FIN06905,Theo,James,1997-05-15,H,9250,N,Paid,Enrolled,2025/26
FIN06906,Millie,Khan,2007-11-07,O,24000,N,Outstanding,Suspended,2025/26
FIN06907,Ava,Murray,1998-12-26,H,9250,N,Outstanding,Enrolled,2025/26
FIN06908,Abigail,Hughes,1995-10-04,O,21000,N,Partial,Enrolled,2025/26
FIN06909,Reuben,Kaur,2003-10-16,H,9250,Y,Paid,Enrolled,2025/26
FIN06910,Joseph,Reid,1999-08-19,H,9250,N,Paid,Enrolled,2025/26
FIN06911,Noah,Walsh,2000-06-24,H,9250,N,Paid,Enrolled,2025/26
FIN06912,Isobel,Park,1996-09-11,O,21000,N,Partial,Enrolled,2025/26
FIN06913,Harry,Bah,1992-06-13,H,9250,N,Paid,Enrolled,2025/26
FIN06914,Jacob,Ward,2003-03-17,O,15000,Y,Paid,Enrolled,2025/26
FIN06915,Muhammad,Hussain,2003-09-30,H,9250,N,Paid,Enrolled,2025/26
FIN06916,Callum,Ross,1991-11-14,O,18000,N,Outstanding,Enrolled,2025/26
FIN06917,Dominic,Jama,1999-01-01,H,9250,N,Paid,Deferred,2025/26
FIN06918,Alfie,Greco,1990-10-31,O,24000,N,Paid,Enrolled,2025/26
FIN06919,Rory,Doherty,1997-03-30,O,24000,N,Partial,Enrolled,2025/26
FIN06920,Yasmin,Conti,2006-02-07,O,9250,Y,Partial,Inactive,2025/26
FIN06921,Lily,Chan,2005-05-10,O,18000,N,Paid,Inactive,2025/26
FIN06922,Megan,Campbell,2006-11-19,O,18000,N,Paid,Enrolled,2025/26
FIN06923,Joshua,Owusu,1995-03-05,H,9250,N,Paid,Enrolled,2025/26
