lms_id,username,programme,modules_enrolled,last_login_date,account_status
s09783,ahansen5746414@university.ac.uk,MBA,5,2026-05-01,Active
s09784,ohassan8940376@university.ac.uk,Computer Science BSc,7,2026-04-28,Active
s09785,ccollins4382073@university.ac.uk,Psychology (BSc),4,2026-04-27,Active
s09786,sgraham5607939@university.ac.uk,English Literature BA,7,2026-04-10,Active
s09787,hthompson6594211@university.ac.uk,Business Management BSc,6,,Inactive
s09788,oprice1472716@university.ac.uk,Computer Science BSc,4,2026-04-16,Active
s09789,nricci5395855@university.ac.uk,Nursing BSc,4,2026-05-01,Active
s09790,mbegum3010193@university.ac.uk,History BA,7,2026-04-15,Active
s09791,jdavies1993549@university.ac.uk,Nursing BSc,7,2026-04-15,Active
s09792,nryan4933763@university.ac.uk,Data Science MSc,8,2026-04-29,Active
s09793,cwilson3964628@university.ac.uk,Data Science MSc,5,,Inactive
s09794,eholm4295112@university.ac.uk,Business Management BSc,8,2026-04-16,Active
s09795,jho5444321@university.ac.uk,Business Management BSc,6,2026-04-01,Active
s09796,dshaw3326946@university.ac.uk,Data Science MSc,5,2026-04-06,Active
s09797,mdiallo4786737@university.ac.uk,Computer Science BSc,8,2026-04-13,Active
s09798,vcheung4606640@university.ac.uk,Civil Engineering MEng,8,2026-04-19,Active
s09799,mmensah7190668@university.ac.uk,Computer Science BSc,7,,Inactive
s09800,twalker7070481@university.ac.uk,History BA,8,2026-04-23,Active
s09801,kbah2553345@university.ac.uk,Data Science MSc,7,2026-04-29,Active
s09802,lchan8509610@university.ac.uk,Nursing BSc,4,2026-04-07,Active
s09803,lromano8227993@university.ac.uk,Business Management BSc,5,2026-04-12,Active
s09804,hthompson9081875@university.ac.uk,Nursing BSc,7,2026-04-07,Active
s09805,ndavies4922123@university.ac.uk,Data Science MSc,8,2026-04-27,Active
s09806,lrichardson7183492@university.ac.uk,English Literature BA,7,2026-03-14,Active
s09807,ashaw1730892@university.ac.uk,Data Science MSc,4,2026-04-30,Active
s09808,zwilson4976274@university.ac.uk,Mathematics BSc,6,2026-04-14,Active
s09809,aomar6281590@university.ac.uk,History BA,6,2026-04-21,Active
s09810,ewatson9567165@university.ac.uk,Mathematics BSc,4,2026-04-28,Active
s09811,khoward2379111@university.ac.uk,MBA,8,2026-04-22,Active
s09812,jali6406119@university.ac.uk,Nursing BSc,5,2026-03-11,Active
s09813,yromano7032177@university.ac.uk,English Literature BA,5,2026-04-08,Active
s09814,akumar4306208@university.ac.uk,History BA,7,,Inactive
s09815,ipatel6580147@university.ac.uk,Psychology (BSc),6,2026-04-30,Active
s09816,amahmood6108983@university.ac.uk,MBA,4,,Inactive
s09817,othomas6851549@university.ac.uk,Civil Engineering MEng,8,2026-04-03,Active
s09818,ryusuf9560489@university.ac.uk,Mathematics BSc,4,2026-04-17,Active
s09819,fbrooks8473209@university.ac.uk,History BA,6,2026-04-06,Active
s09820,ljama8359161@university.ac.uk,History BA,4,2026-04-26,Active
s09821,aeriksson2378509@university.ac.uk,Mathematics BSc,4,2026-04-06,Active
s09822,oosei1956365@university.ac.uk,MBA,4,2026-04-01,Active
s09823,aokafor5718537@university.ac.uk,English Literature BA,7,2026-05-01,Active
s09824,jho5937901@university.ac.uk,English Literature BA,8,2026-04-29,Active
s09825,pwong8604623@university.ac.uk,Business Management BSc,5,2026-04-20,Active
s09826,tpatel6618459@university.ac.uk,Computer Science BSc,8,2026-04-05,Active
s09827,ccampbell3318044@university.ac.uk,MBA,6,2026-04-11,Active
s09828,ffontana4051792@university.ac.uk,Nursing BSc,5,2026-04-30,Active
s09829,pmahmood6877972@university.ac.uk,Nursing BSc,7,2026-04-06,Active
s09830,pwatson7262867@university.ac.uk,MBA,5,,
s09831,mfarah7068150@university.ac.uk,Mathematics BSc,5,2026-04-26,Active
s09832,tshah4288188@university.ac.uk,Nursing BSc,5,2026-04-06,
s09834,aali3126177@university.ac.uk,Computer Science BSc,4,2026-04-15,Active
s09835,rholm1851430@university.ac.uk,History BA,6,2026-04-08,Active
s09836,ygraham7391833@university.ac.uk,History BA,7,2026-04-24,Active
s09837,lng7448097@university.ac.uk,MBA,6,2026-04-20,Active
s09838,tricci1521658@university.ac.uk,Data Science MSc,4,2026-04-09,Active
s09839,fdoherty3078445@university.ac.uk,History BA,7,2026-04-17,Active
s09841,pwalsh3707516@university.ac.uk,Psychology (BSc),4,2026-04-29,Active
s09842,sprice6516310@university.ac.uk,Data Science MSc,7,2026-05-01,Active
s09844,bstewart2194724@university.ac.uk,Mathematics BSc,7,2026-05-01,Active
s09845,chughes8329577@university.ac.uk,English Literature BA,8,,Inactive
s09847,ebrady1171861@university.ac.uk,Business Management BSc,4,,Inactive
s09849,nferrari6453539@university.ac.uk,Civil Engineering MEng,6,2026-04-29,
s09850,jsmith6999817@university.ac.uk,English Literature BA,4,2026-04-26,Active
s09851,eandersson5482917@university.ac.uk,Data Science MSc,4,2026-04-17,Active
s09852,fjames7214694@university.ac.uk,Mathematics BSc,4,2026-04-15,Active
s09853,ryip8781263@university.ac.uk,English Literature BA,8,2026-04-16,Active
s09854,ashaw5541299@university.ac.uk,Business Management BSc,8,2026-04-01,Active
s09855,rabdi7678636@university.ac.uk,Mathematics BSc,8,2026-04-27,Active
s09856,jfontana6372813@university.ac.uk,Civil Engineering MEng,8,2026-04-26,
s09857,bdiop6681549@university.ac.uk,Data Science MSc,4,2026-03-10,Active
s09858,pkaur9952791@university.ac.uk,Computer Science BSc,6,2026-04-03,Active
s09859,slewis7449144@university.ac.uk,MBA,5,2026-04-11,Active
s09860,smurray8609350@university.ac.uk,English Literature BA,4,2026-04-17,Active
s09861,rnielsen8779945@university.ac.uk,Civil Engineering MEng,6,2026-04-26,Active
s09862,ncox9534882@university.ac.uk,Business Management BSc,5,2026-04-14,Active
s09863,msharma8788477@university.ac.uk,English Literature BA,5,2026-04-12,Active
s09864,asvensson6990435@university.ac.uk,Psychology (BSc),8,2026-04-01,Active
s09865,iprice4233985@university.ac.uk,Psychology (BSc),5,2026-04-02,Active
s09866,jlewis5499653@university.ac.uk,Data Science MSc,6,,Inactive
s09867,hpetersen3983445@university.ac.uk,Computer Science BSc,8,2026-04-12,Active
s09868,ajames1750965@university.ac.uk,Data Science MSc,4,2026-04-14,Active
s09869,mhassan8674576@university.ac.uk,Data Science MSc,4,2026-04-09,Active
s09870,wross9633308@university.ac.uk,Nursing BSc,8,2026-04-03,Active
s09871,jdiallo3393253@university.ac.uk,Computer Science BSc,8,2026-04-16,Active
s09872,fcampbell5406584@university.ac.uk,Nursing BSc,5,,Inactive
s09873,hhughes1970319@university.ac.uk,Mathematics BSc,5,2026-04-04,Active
s09874,fo'sullivan6085619@university.ac.uk,Civil Engineering MEng,6,2026-04-02,Active
s09875,flee4175099@university.ac.uk,Civil Engineering MEng,8,2026-04-07,Active
s09876,swalsh5838086@university.ac.uk,Computer Science BSc,4,2026-04-24,Active
s09877,hturner4486234@university.ac.uk,Computer Science BSc,6,2026-04-03,Active
s09878,vstewart6361098@university.ac.uk,Mathematics BSc,4,,Inactive
s09879,tgraham1669933@university.ac.uk,Civil Engineering MEng,4,2026-04-20,Active
s09880,nosei3899449@university.ac.uk,Mathematics BSc,6,2026-04-10,Active
s09881,zomar3838956@university.ac.uk,MBA,4,2026-04-28,Active
s09882,zwood1196351@university.ac.uk,Business Management BSc,8,2026-03-31,Active
s09883,rwalker8154872@university.ac.uk,Psychology (BSc),8,2026-04-04,Active
s09885,wcox5373532@university.ac.uk,Data Science MSc,6,2026-04-13,Active
s09886,sprice2559760@university.ac.uk,English Literature BA,4,2026-03-03,Active
s09887,shussain9846029@university.ac.uk,Nursing BSc,4,,Inactive
s09888,sberg8024292@university.ac.uk,History BA,5,,Inactive
s09889,mflynn4956129@university.ac.uk,English Literature BA,7,2026-04-12,Active
s09890,adavies7696826@university.ac.uk,Computer Science BSc,6,2026-04-16,Active
s09891,alarsen8552558@university.ac.uk,Business Management BSc,4,2026-04-16,Active
s09892,cwatson4415815@university.ac.uk,MBA,6,2026-04-23,Active
s09893,cdiop8351180@university.ac.uk,History BA,5,2026-04-17,
s09894,eng8386366@university.ac.uk,History BA,6,2026-04-25,Active
s09896,zhughes4338526@university.ac.uk,MBA,8,2026-04-16,Active
s09897,ipark6871320@university.ac.uk,History BA,4,2026-04-13,Active
s09898,llee5850708@university.ac.uk,MBA,5,2026-04-28,Active
s09900,egupta5177238@university.ac.uk,Nursing BSc,8,2026-04-22,Active
s09901,ptaylor1293412@university.ac.uk,History BA,7,2026-04-13,Active
s09902,kbah9203196@university.ac.uk,History BA,7,2026-04-27,Active
s09903,gmartin1317131@university.ac.uk,Computer Science BSc,6,2026-05-01,Active
s09904,nyip1153440@university.ac.uk,MBA,4,2026-04-10,
s09905,ldoherty1012233@university.ac.uk,Civil Engineering MEng,7,2026-04-06,Active
s09906,hislam6096782@university.ac.uk,Mathematics BSc,5,2026-04-26,Active
s09907,jmancini2952216@university.ac.uk,Mathematics BSc,4,2026-03-28,Active
s09908,lpetersen3899082@university.ac.uk,English Literature BA,5,2026-04-06,Active
s09909,pcampbell5467225@university.ac.uk,English Literature BA,5,2026-04-16,Active
s09910,erahman2890063@university.ac.uk,History BA,5,2026-04-24,Active
s09911,fsmith3590304@university.ac.uk,Psychology (BSc),7,,Inactive
s09913,yfarah9790654@university.ac.uk,Data Science MSc,6,2026-04-07,Active
s09914,aprice1795035@university.ac.uk,MBA,7,2026-04-26,Active
s09915,hcox5544331@university.ac.uk,Business Management BSc,7,2026-04-25,Active
s09916,lhall6524392@university.ac.uk,Business Management BSc,6,2026-04-08,Active
s09917,mlam8858408@university.ac.uk,Nursing BSc,8,2026-04-09,Active
s09918,njohnson9774250@university.ac.uk,English Literature BA,5,2026-04-12,Active
s09919,hcampbell5130558@university.ac.uk,Computer Science BSc,8,,Inactive
s09920,rowusu3057577@university.ac.uk,Business Management BSc,5,2026-04-02,Active
s09921,tedwards7614475@university.ac.uk,History BA,8,2026-04-27,Active
s09922,bedwards8734677@university.ac.uk,Psychology (BSc),5,2026-04-24,Active
s09923,gthomas3274519@university.ac.uk,Business Management BSc,6,2026-03-08,Active
s09924,sasante3829804@university.ac.uk,Mathematics BSc,6,2026-04-13,Active
s09925,lferrari5142307@university.ac.uk,Psychology (BSc),6,2026-04-07,Active
s09926,alindqvist1085589@university.ac.uk,Psychology (BSc),4,2026-04-02,Active
s09927,prahman9363422@university.ac.uk,Business Management BSc,5,2026-04-22,Active
s09929,mbrown6665226@university.ac.uk,Computer Science BSc,6,2026-04-19,Active
s09930,ehussein3569182@university.ac.uk,English Literature BA,8,2026-04-11,Active
s09931,arobinson8311511@university.ac.uk,Nursing BSc,4,2026-04-24,Active
s09932,ebrady6715682@university.ac.uk,History BA,4,2026-04-08,Active
s09933,neriksson9506609@university.ac.uk,Data Science MSc,6,2026-04-10,Active
s09934,lkumar3263958@university.ac.uk,Civil Engineering MEng,7,2026-05-01,Active
s09935,sshaw3231090@university.ac.uk,Data Science MSc,6,2026-04-06,Active
s09936,znielsen9729973@university.ac.uk,Mathematics BSc,7,2026-04-08,Active
s09937,chussein1749458@university.ac.uk,Computer Science BSc,6,2026-04-14,Active
s09938,lpatel8151150@university.ac.uk,English Literature BA,5,2026-04-02,Active
s09939,rjames5781012@university.ac.uk,Mathematics BSc,8,2026-04-25,Active
s09940,zcheung3690796@university.ac.uk,Data Science MSc,7,2026-04-15,Active
s09941,eabdi1363300@university.ac.uk,Psychology (BSc),7,2026-04-11,
s09942,masante6214597@university.ac.uk,Nursing BSc,4,2026-04-19,Active
s09943,nnielsen4217111@university.ac.uk,Psychology (BSc),7,2026-04-29,Active
s09944,nfarah5185073@university.ac.uk,Data Science MSc,5,2026-04-23,Active
s09945,ehoward8282215@university.ac.uk,Business Management BSc,8,2026-04-08,Active
s09946,yrahman3525256@university.ac.uk,Nursing BSc,7,2026-04-26,Active
s09947,itoure3352757@university.ac.uk,English Literature BA,4,2026-04-12,Active
s09948,rmorgan2713650@university.ac.uk,MBA,8,2026-04-24,Active
s09949,hdavies5639899@university.ac.uk,Psychology (BSc),7,2026-05-01,Active
s09950,areid5822542@university.ac.uk,Business Management BSc,5,2026-04-01,Active
s09951,lthompson1628370@university.ac.uk,Mathematics BSc,5,2026-04-30,Active
s09952,abrown8267846@university.ac.uk,MBA,8,2026-04-14,Active
s09953,aahmed9652983@university.ac.uk,Mathematics BSc,4,2026-04-01,Active
s09954,asvensson4773175@university.ac.uk,Computer Science BSc,5,2026-04-01,Active
s09955,go'brien6802877@university.ac.uk,MBA,6,2026-04-09,Active
s09956,jyip3102943@university.ac.uk,Nursing BSc,6,2026-04-01,Active
s09957,asmith1149071@university.ac.uk,Computer Science BSc,7,2026-04-28,Active
s09958,pwatson1402327@university.ac.uk,Nursing BSc,5,2026-04-08,
s09959,alee8752860@university.ac.uk,History BA,6,2026-04-19,Active
s09960,lali7367409@university.ac.uk,Business Management BSc,7,2026-04-22,Active
s09961,kjones9678728@university.ac.uk,Data Science MSc,7,2026-04-17,Active
s09962,lmorgan9098270@university.ac.uk,Mathematics BSc,7,2026-04-15,Active
s09963,ajackson4015053@university.ac.uk,Data Science MSc,4,2026-04-04,Active
s09964,clee1606817@university.ac.uk,MBA,7,2026-04-19,Active
s09965,hislam4789390@university.ac.uk,Psychology (BSc),4,2026-05-01,Active
s09966,rpatel3810233@university.ac.uk,Psychology (BSc),6,2026-04-02,Active
s09967,abegum2598306@university.ac.uk,Mathematics BSc,7,2026-04-23,Active
s09968,lwatson5704025@university.ac.uk,Computer Science BSc,6,2026-04-20,Active
s09969,ojama5188295@university.ac.uk,Mathematics BSc,5,2026-04-20,Active
s09970,mbah7047755@university.ac.uk,History BA,4,2026-04-25,Active
s09971,ang6602644@university.ac.uk,History BA,6,2026-04-21,Active
s09972,mabdi6761734@university.ac.uk,Data Science MSc,7,2026-04-24,Active
s09973,orobinson2287173@university.ac.uk,MBA,6,2026-05-01,Active
s09974,emorgan3274827@university.ac.uk,History BA,7,,Inactive
s09975,nnielsen3134967@university.ac.uk,Business Management BSc,8,2026-04-26,Active
s09976,bmorgan2056174@university.ac.uk,Computer Science BSc,4,2026-04-23,Active
s09977,eberg8111388@university.ac.uk,Computer Science BSc,5,2026-04-25,Active
s09978,mward9384941@university.ac.uk,History BA,6,2026-04-26,Active
s09979,egupta3990849@university.ac.uk,Civil Engineering MEng,6,2026-04-23,Active
s09980,nwood7800280@university.ac.uk,Psychology (BSc),8,2026-04-26,Active
s09981,lho4260707@university.ac.uk,Civil Engineering MEng,7,2026-04-06,Active
s09982,nfontana3526247@university.ac.uk,MBA,5,2026-04-02,Active
s09983,ro'sullivan6384477@university.ac.uk,MBA,7,2026-03-21,Active
s09984,bchen1962932@university.ac.uk,Nursing BSc,7,2026-04-13,Active
s09985,amccarthy4147157@university.ac.uk,MBA,6,2026-04-21,Active
s09986,scollins3866808@university.ac.uk,Nursing BSc,6,2026-04-14,Active
s09987,josei6246951@university.ac.uk,Computer Science BSc,6,2026-04-29,Active
s09988,iali1424530@university.ac.uk,Business Management BSc,4,2026-03-02,Active
s09989,ewarsame9139265@university.ac.uk,English Literature BA,4,,Inactive
s09990,pwilliams4003339@university.ac.uk,Psychology (BSc),6,2026-04-17,Active
s09991,nryan9185000@university.ac.uk,Nursing BSc,7,2026-04-21,Active
s09992,crahman2241940@university.ac.uk,Data Science MSc,5,2026-04-12,Active
s09993,cryan9833437@university.ac.uk,Business Management BSc,5,,Inactive
s09994,pmensah1578245@university.ac.uk,Mathematics BSc,7,2026-04-16,Active
s09995,sdavies9859426@university.ac.uk,Data Science MSc,8,2026-04-05,Active
s09996,sislam5297658@university.ac.uk,Business Management BSc,7,2026-04-22,Active
s09997,lwong8036415@university.ac.uk,Data Science MSc,5,2026-04-20,Active
s09998,lmahmood9244184@university.ac.uk,History BA,8,2026-04-20,Active
s09999,mmorgan4404065@university.ac.uk,Data Science MSc,8,2026-04-24,Active
s10000,eholm3457396@university.ac.uk,Nursing BSc,5,2026-04-15,Active
s10001,afontana9911394@university.ac.uk,Business Management BSc,8,2026-04-06,Active
s10002,fhassan1723235@university.ac.uk,Mathematics BSc,4,2026-04-24,Active
s10003,hfarah3793756@university.ac.uk,MBA,6,2026-04-04,Active
s10004,glarsen6514218@university.ac.uk,Data Science MSc,8,2026-04-26,Active
s10005,phassan7948019@university.ac.uk,Mathematics BSc,8,2026-04-24,Active
s10006,ebyrne3258118@university.ac.uk,Business Management BSc,4,2026-04-12,Active
s10007,sandersson7706178@university.ac.uk,Mathematics BSc,4,2026-05-01,Active
s10008,gholm3127202@university.ac.uk,English Literature BA,7,2026-04-14,Active
s10009,dfarah4820885@university.ac.uk,English Literature BA,5,2026-04-03,
s10010,nsmith8433849@university.ac.uk,Data Science MSc,7,2026-04-03,Active
s10011,twalsh7659765@university.ac.uk,Data Science MSc,5,2026-04-15,Active
s10012,fhall3621896@university.ac.uk,Data Science MSc,4,2026-04-03,Active
s10013,ahall7315846@university.ac.uk,Psychology (BSc),6,2026-04-16,Active
s10014,tchan6417356@university.ac.uk,History BA,5,2026-04-08,Active
s10015,echeung6313993@university.ac.uk,Mathematics BSc,5,2026-04-07,Active
s10016,ocosta9793479@university.ac.uk,Civil Engineering MEng,4,2026-04-11,Active
s10017,tbah2389016@university.ac.uk,Computer Science BSc,8,2026-04-16,Active
s10018,wcooper9348365@university.ac.uk,Data Science MSc,7,2026-04-11,Active
s10019,lflynn5846966@university.ac.uk,Nursing BSc,6,2026-04-11,Active
s10020,hng3587383@university.ac.uk,English Literature BA,5,2026-04-04,Active
s10021,sgupta5584104@university.ac.uk,English Literature BA,8,2026-04-25,Active
s10022,wcosta5370080@university.ac.uk,MBA,4,,Inactive
s10023,award2948784@university.ac.uk,Computer Science BSc,5,2026-04-28,Active
s10024,nabdi7747807@university.ac.uk,Mathematics BSc,8,2026-04-22,Active
s10025,ocollins7138173@university.ac.uk,Business Management BSc,7,2026-04-28,Active
s10026,rfontana9478035@university.ac.uk,Computer Science BSc,4,2026-04-26,Active
s10027,hgraham7420750@university.ac.uk,History BA,8,2026-04-06,Active
s10028,gwood5137024@university.ac.uk,Data Science MSc,8,,Inactive
s10029,tbah6138086@university.ac.uk,Nursing BSc,5,2026-04-06,Active
s10030,eferrari5565779@university.ac.uk,Mathematics BSc,7,2026-04-23,Active
s10031,nhughes9223779@university.ac.uk,Mathematics BSc,4,2026-04-12,Active
s10032,stoure5157111@university.ac.uk,Data Science MSc,4,2026-04-30,Active
s10033,ktoure4028765@university.ac.uk,History BA,7,,Inactive
s10034,nmancini7788622@university.ac.uk,Data Science MSc,6,2026-04-22,Active
s10035,hjames3852942@university.ac.uk,Data Science MSc,5,2026-04-02,Active
s10036,acheung5345182@university.ac.uk,Computer Science BSc,8,2026-04-27,Active
s10037,ibianchi2065147@university.ac.uk,Nursing BSc,5,2026-04-22,Active
s10038,chussein6122644@university.ac.uk,Mathematics BSc,7,2026-04-12,Active
s10039,ngupta5234959@university.ac.uk,MBA,8,2026-04-03,Active
s10040,vwatson4222865@university.ac.uk,Data Science MSc,6,2026-04-16,Active
s10042,mlee1996806@university.ac.uk,Business Management BSc,7,2026-04-22,Active
s10043,jthompson2293483@university.ac.uk,Data Science MSc,5,2026-04-16,Active
